Date,open,high,low,close,volume,pct_chg,swing,turn,BIAS,RSI,DMA
2012/6/29,2190.576,2226.485,2188.716,2225.431,6144188600,1.3475,1.72,0.3334,-1.3631,36.8688,-39.3062
2012/7/2,2234.32,2234.873,2215.358,2226.11,6219620700,0.0305,0.8769,0.3373,-0.9786,37.3218,-30.833
2012/7/3,2225.568,2244.832,2219.05,2229.193,6270302100,0.1385,1.1582,0.3385,-0.4569,39.6799,-20.7219
2012/7/4,2233.335,2239.27,2219.448,2227.315,5527365600,-0.0842,0.8892,0.2995,-0.2133,38.6178,-11.2977
2012/7/5,2218.216,2218.216,2192.648,2201.353,5796793400,-1.1656,1.1479,0.3136,-0.9704,26.7435,-1.0433
2012/7/6,2203.73,2227.473,2185.522,2223.579,7655791700,1.0097,1.9057,0.3947,0.1976,44.329,2.3161
2012/7/9,2210.714,2216.697,2168.608,2170.814,7511147200,-2.373,2.1627,0.3962,-1.9446,26.3256,-3.4131
2012/7/10,2166.947,2178.195,2156.726,2164.437,5899397200,-0.2938,0.989,0.3142,-1.9774,24.8613,-10.6013
2012/7/11,2160.02,2176.491,2156.596,2175.383,5861447200,0.5057,0.9192,0.3083,-1.296,32.5852,-16.8326
2012/7/12,2172.064,2197.044,2152.675,2185.491,8213376200,0.4647,2.0396,0.4388,-0.7908,39.4792,-18.9698
2012/7/13,2180.172,2198.661,2177.924,2185.895,5754683800,0.0185,0.9488,0.3077,-0.594,39.7746,-22.553
2012/7/16,2187.887,2188.063,2146.154,2147.955,6748768100,-1.7357,1.9172,0.3615,-1.971,25.6606,-19.3093
2012/7/17,2142.43,2165.335,2141.481,2161.186,5518440800,0.616,1.1105,0.2941,-1.06,35.2725,-13.1588
2012/7/18,2159.857,2170.296,2138.792,2169.099,6655265900,0.3661,1.4577,0.3543,-0.4324,40.7688,-8.594
2012/7/19,2164.274,2197.79,2159.943,2184.841,7933804900,0.7257,1.7448,0.4228,0.3663,50.752,-7.0728
2012/7/20,2180.012,2185.733,2162.064,2168.638,6434667200,-0.7416,1.0833,0.3471,-0.126,42.007,-5.0301
2012/7/23,2154.171,2154.171,2135.563,2141.402,5567708100,-1.2559,0.8581,0.3002,-1.2466,31.1726,-3.3995
2012/7/24,2132.317,2158.948,2131.013,2146.589,5441128600,0.2422,1.3045,0.2932,-0.9258,35.0037,-4.5341
2012/7/25,2141.036,2151.45,2132.833,2136.151,4857589400,-0.4863,0.8673,0.2596,-1.2287,30.8562,-7.2005
2012/7/26,2134.987,2147.664,2124.155,2126.004,5288407600,-0.475,1.1005,0.2839,-1.4268,27.1091,-13.0192
2012/7/27,2132.009,2139.154,2120.63,2128.765,5207692000,0.1299,0.8713,0.2802,-1.0366,29.8891,-15.2808
2012/7/30,2128.159,2137.736,2107.634,2109.914,5199238300,-0.8855,1.4141,0.2748,-1.7392,22.773,-17.7743
2012/7/31,2109.325,2116.904,2100.252,2103.634,5345609700,-0.2976,0.7892,0.2823,-1.7684,20.7939,-20.6101
2012/8/1,2101.723,2130.712,2101.708,2123.36,5380460200,0.9377,1.3788,0.2854,-0.635,40.3378,-18.5944
2012/8/2,2120.146,2126.46,2103.495,2111.182,5346753900,-0.5735,1.0815,0.2842,-0.8632,34.1037,-14.1929
2012/8/3,2113.964,2133.266,2108.33,2132.796,5337132900,1.0238,1.1811,0.2831,0.3206,50.4224,-9.8025
2012/8/6,2129.148,2158.681,2127.263,2154.916,7184320400,1.0371,1.4731,0.3818,1.2967,61.9841,-2.1535
2012/8/7,2153.093,2159.683,2148.897,2157.62,7504979800,0.1255,0.5005,0.3997,1.3712,63.2416,7.5406
2012/8/8,2158.982,2168.734,2153.02,2160.99,7286953600,0.1562,0.7283,0.3813,1.4112,64.9743,12.5827
2012/8/9,2159.434,2175.545,2148.694,2174.102,7252924600,0.6068,1.2425,0.3825,1.7968,71.2923,20.3569
2012/8/10,2172.964,2176.795,2165.284,2168.814,6836855900,-0.2432,0.5295,0.3566,1.3591,65.5684,23.5556
2012/8/13,2164.043,2164.043,2134.554,2136.078,7135232200,-1.5094,1.3597,0.372,-0.2927,41.0716,17.1716
2012/8/14,2137.047,2144.006,2119.253,2142.525,6757158900,0.3018,1.1588,0.3536,-0.173,45.8525,10.2635
2012/8/15,2138.278,2139.142,2118.503,2118.945,5460939400,-1.1006,0.9633,0.2854,-1.2514,33.8125,2.296
2012/8/16,2116.08,2122.683,2109.658,2112.197,4517300900,-0.3185,0.6147,0.2366,-1.5705,31.0157,-10.1865
2012/8/17,2111.653,2120.714,2100.787,2114.891,4439063400,0.1275,0.9434,0.2309,-1.3627,33.6451,-19.1806
2012/8/20,2102.231,2110.78,2089.018,2106.957,4671749900,-0.3751,1.029,0.2438,-1.5124,29.651,-20.2089
2012/8/21,2106.381,2124.195,2103.071,2118.268,6075650500,0.5368,1.0026,0.319,-0.8012,41.5264,-21.1251
2012/8/22,2118.881,2121.149,2097.605,2107.711,5844141200,-0.4984,1.1115,0.3075,-1.0487,34.9236,-18.044
2012/8/23,2106.96,2118.736,2097.083,2113.072,5847229900,0.2544,1.0273,0.3077,-0.512,40.6721,-11.766
2012/8/24,2108.36,2109.822,2089.217,2092.104,6017894800,-0.9923,0.9751,0.3155,-1.1421,28.7518,-8.6524
2012/8/27,2085.373,2085.373,2055.377,2055.708,6031483300,-1.7397,1.4338,0.3175,-2.4916,17.853,-10.8652
2012/8/28,2054.967,2083.956,2052.492,2073.154,5442210400,0.8487,1.5306,0.2866,-1.3395,32.5581,-12.9509
2012/8/29,2066.82,2073.949,2051.775,2053.235,5220980800,-0.9608,1.0696,0.2745,-1.9809,26.1456,-17.2751
2012/8/30,2044.033,2060.185,2032.537,2052.585,6196379200,-0.0317,1.3466,0.3186,-1.7323,25.9455,-23.4113
2012/8/31,2046.289,2059.302,2044.65,2047.522,4614390400,-0.2467,0.7138,0.2443,-1.6575,24.2133,-25.5908
2012/9/3,2044.825,2066.78,2041.161,2059.147,6063549800,0.5678,1.2512,0.321,-0.8715,35.9881,-20.122
2012/9/4,2060.613,2063.817,2039.266,2043.649,5746218400,-0.7526,1.1923,0.3041,-1.2629,28.8238,-18.5611
2012/9/5,2038.873,2048.319,2029.054,2037.681,5764980300,-0.292,0.9427,0.3051,-1.217,26.3956,-14.6689
2012/9/6,2040.668,2052.95,2036.366,2051.918,5609181700,0.6987,0.8139,0.2929,-0.2311,40.697,-8.6869
2012/9/7,2062.99,2145.003,2062.99,2127.762,13993262400,3.6962,3.9969,0.7384,3.2776,73.5503,3.7953
2012/9/10,2128.065,2140.168,2120.486,2134.893,10358002600,0.3351,0.925,0.5473,3.227,75.1063,11.026
2012/9/11,2127.519,2127.519,2107.219,2120.554,8042663800,-0.6716,0.9509,0.425,2.2992,65.7703,21.667
2012/9/12,2129.687,2137.89,2109.137,2126.554,8411474200,0.2829,1.3559,0.445,2.227,67.7813,32.1097
2012/9/13,2123.84,2130.079,2109.996,2110.379,7904497200,-0.7606,0.9444,0.4185,1.1684,56.9564,38.0225
2012/9/14,2127.389,2136.226,2111.12,2123.847,9124827100,0.6382,1.1896,0.4831,1.4429,62.8797,29.607
2012/9/17,2120.617,2121.583,2077.484,2078.5,7639223300,-2.1351,2.0764,0.4035,-0.8148,40.4109,16.3931
2012/9/18,2069.343,2074.762,2053.662,2059.543,5379485000,-0.9121,1.0152,0.2848,-1.7939,34.2682,2.6015
2012/9/19,2061.061,2069.95,2055.198,2067.831,5224362900,0.4024,0.7163,0.2765,-1.5402,39.123,-12.1581
2012/9/20,2060.306,2060.306,2023.085,2024.837,6748265900,-2.0792,1.8,0.3579,-3.4629,26.8008,-26.5584
2012/9/21,2020.554,2041.948,2018.263,2026.69,6028945600,0.0915,1.1697,0.3178,-2.9067,27.9741,-35.8826
2012/9/24,2015.767,2040.85,2005.263,2033.192,5763777900,0.3208,1.7559,0.3039,-2.1183,32.5278,-34.7741
2012/9/25,2028.633,2039.096,2021.809,2029.293,4821940800,-0.1918,0.8502,0.2543,-1.8749,31.1123,-31.698
2012/9/26,2027.855,2033.036,1999.484,2004.172,5040082800,-1.2379,1.6534,0.2655,-2.5127,23.28,-32.1916
2012/9/27,2003.099,2068.071,2002.324,2056.323,7669145700,2.6021,3.2805,0.4041,0.2878,52.8498,-20.4888
2012/9/28,2042.886,2089.633,2040.35,2086.169,7944895200,1.4514,2.3967,0.4186,1.9307,62.7181,-4.8252
2012/10/8,2084.849,2096.259,2063.089,2074.419,5513161200,-0.5632,1.59,0.2902,1.3768,57.0748,3.8283
2012/10/9,2081.589,2119.336,2081.589,2115.23,8456378800,1.9673,1.8196,0.4357,3.0906,68.7823,15.447
2012/10/10,2111.587,2121.992,2102.535,2119.942,7891203500,0.2228,0.9199,0.4078,3.0586,69.919,33.3899
2012/10/11,2114.232,2117.839,2101.14,2102.868,7449702900,-0.8054,0.7877,0.3859,1.8422,60.3619,34.8958
2012/10/12,2109.07,2127.307,2092.511,2104.932,6826297200,0.0982,1.6547,0.3557,1.5573,61.1326,30.8242
2012/10/15,2105.024,2107.199,2085.115,2098.703,5394075100,-0.2959,1.0492,0.281,0.9378,57.1112,29.1299
2012/10/16,2097.05,2111.78,2089.695,2098.808,5781843800,0.005,1.0523,0.3021,0.6064,57.1682,18.894
2012/10/17,2104.28,2113.162,2088.044,2105.618,5987406500,0.3245,1.1968,0.313,0.4444,61.1828,5.8846
2012/10/18,2108.498,2137.686,2107.492,2131.688,8719109200,1.2381,1.434,0.456,1.3238,72.8659,4.1121
2012/10/19,2129.82,2136.869,2125.736,2128.302,6764127900,-0.1588,0.5223,0.3543,0.9607,69.601,4.5728
2012/10/22,2118.521,2138.027,2112.752,2132.758,6011722200,0.2094,1.1876,0.3148,0.8928,71.6099,5.5499
2012/10/23,2132.108,2136.218,2111.923,2114.447,7268380600,-0.8586,1.1391,0.3827,0.0303,54.0096,8.756
2012/10/24,2106.83,2123.998,2104.67,2115.99,7288661800,0.073,0.9141,0.3825,0.122,55.1249,11.2256
2012/10/25,2114.764,2128.74,2100.609,2101.58,8539310900,-0.681,1.3294,0.4481,-0.5538,43.345,5.3328
2012/10/26,2100.1,2102.162,2058.063,2066.209,7860643500,-1.6831,2.0984,0.4123,-2.048,26.6011,-3.2135
2012/10/29,2061.847,2068.237,2053.092,2058.943,5363500900,-0.3517,0.733,0.2813,-2.2082,24.2883,-14.0005
2012/10/30,2059.202,2075.905,2054.264,2062.347,6056909200,0.1653,1.0511,0.3176,-1.8766,27.8165,-20.7744
2012/10/31,2061.124,2070.479,2053.583,2068.88,5952723400,0.3168,0.8193,0.3119,-1.3934,34.8127,-26.5226
2012/11/1,2070.02,2109.496,2069.947,2104.428,8288667000,1.7182,1.9116,0.4342,0.4314,60.0778,-23.227
2012/11/2,2105.449,2119.224,2096.531,2117.046,7655722000,0.5996,1.0783,0.4013,1.0879,65.7346,-11.934
2012/11/5,2113.328,2123.327,2104.584,2114.027,7153876200,-0.1426,0.8853,0.3741,1.0341,63.1649,0.9559
2012/11/6,2113.658,2114.791,2078.472,2105.999,7134385000,-0.3797,1.718,0.3724,0.6911,56.1594,10.5311
2012/11/7,2102.419,2112.631,2093.289,2105.73,5938012800,-0.0128,0.9184,0.3103,0.7276,55.9101,18.9271
2012/11/8,2091.254,2092.565,2070.65,2071.509,6659456100,-1.6251,1.0407,0.3478,-0.7666,33.3241,15.3504
2012/11/9,2066.495,2077.228,2062.417,2069.067,5422346000,-0.1179,0.715,0.2832,-0.8971,32.2099,5.4688
2012/11/12,2069.214,2079.571,2061.84,2079.274,5669485500,0.4933,0.857,0.2963,-0.5051,41.9459,-3.5149
2012/11/13,2078.133,2078.133,2044.036,2047.889,6108729300,-1.5094,1.6399,0.3189,-1.9391,27.4169,-13.6911
2012/11/14,2047.257,2056.488,2040.172,2055.419,4809300000,0.3677,0.7967,0.2512,-1.5151,33.9988,-22.4072
2012/11/15,2045.456,2053.56,2029.874,2030.29,5055685700,-1.2226,1.1524,0.2641,-2.3723,24.9415,-23.2372
2012/11/16,2026.563,2028.686,2001.716,2014.725,4958168000,-0.7666,1.3284,0.2589,-2.6417,20.819,-23.8735
2012/11/19,2013.246,2018.38,1995.721,2016.982,4532701800,0.112,1.1247,0.2364,-2.0734,23.0326,-26.6274
2012/11/20,2020.433,2023.611,2004.17,2008.923,4258063500,-0.3996,0.9639,0.2221,-2.0028,20.5688,-24.713
2012/11/21,2008.211,2031.149,1995.174,2030.319,5328202100,1.065,1.7908,0.2779,-0.5934,40.7586,-22.1919
2012/11/22,2021.209,2023.085,2009.72,2015.611,4557784700,-0.7244,0.6583,0.2379,-1.0427,33.6939,-19.5379
2012/11/23,2020.015,2034.884,2017.004,2027.384,5155146900,0.5841,0.8871,0.269,-0.2606,43.1576,-12.8378
2012/11/26,2023.339,2027.274,2014.029,2017.464,4477955100,-0.4893,0.6533,0.2336,-0.4459,37.7148,-6.5604
2012/11/27,2012.075,2014.211,1990.336,1991.165,5662742200,-1.3036,1.1834,0.2951,-1.4679,26.9158,-4.4396
2012/11/28,1984.48,1984.863,1968.213,1973.523,5050558700,-0.886,0.8362,0.2631,-1.9435,21.8739,-7.6092
2012/11/29,1972.925,1980.556,1961.822,1963.488,4954008800,-0.5085,0.9493,0.2582,-2.1172,19.3942,-11.3536
2012/11/30,1961.815,1983.419,1959.334,1980.117,5689341600,0.8469,1.2266,0.2962,-1.1176,34.2223,-17.3462
2012/12/3,1977.254,1988.191,1957.884,1959.767,6165337500,-1.0277,1.5306,0.3215,-1.8534,26.9436,-23.1641
2012/12/4,1956.616,1980.119,1949.457,1975.143,6237812300,0.7846,1.5646,0.3248,-0.9158,38.7544,-22.9905
2012/12/5,1973.107,2040.604,1970.202,2031.907,11997304000,2.8739,3.5644,0.6245,1.9237,64.3132,-11.4725
2012/12/6,2029.562,2036.609,2018.379,2029.237,8145921900,-0.1314,0.8972,0.4244,1.7202,62.8332,0.3147
2012/12/7,2028.766,2065.745,2023.961,2061.786,11515728900,1.604,2.0591,0.5996,3.1739,72.1941,13.2083
2012/12/10,2067.324,2087.007,2064.615,2083.77,11538322600,1.0663,1.086,0.6005,3.9292,76.908,31.3783
2012/12/11,2077.557,2088.635,2070.192,2074.704,9337083000,-0.4351,0.8851,0.4859,3.0477,70.9553,42.9366
2012/12/12,2073.271,2085.934,2066.391,2082.726,7855914200,0.3867,0.942,0.4087,2.888,73.161,42.1801
2012/12/13,2077.416,2081.363,2059.472,2061.476,7227232400,-1.0203,1.0511,0.3755,1.3477,58.934,38.8291
2012/12/14,2062.689,2152.496,2062.543,2150.625,16087381200,4.3245,4.3635,0.8356,4.8516,79.2489,39.5461
2012/12/17,2152.097,2169.57,2151.936,2160.342,14424221800,0.4518,0.8199,0.7463,4.3053,80.51,34.803
2012/12/18,2155.858,2183.714,2144.733,2162.464,12609946700,0.0982,1.8044,0.6516,3.4719,80.8155,33.6229
2012/12/19,2158.67,2175.395,2154.287,2162.239,9439152200,-0.0104,0.9761,0.4883,2.82,80.6546,36.4923
2012/12/20,2156.193,2174.819,2142.951,2168.353,9938418300,0.2828,1.4738,0.5142,2.4331,81.8338,43.9561
2012/12/21,2169.57,2190.398,2148.17,2153.31,10337287200,-0.6938,1.9475,0.5345,1.2845,69.3527,35.3407
2012/12/24,2150.654,2170.394,2149.825,2159.053,7846966400,0.2667,0.9552,0.4053,1.1963,71.3543,27.5546
2012/12/25,2154.32,2220.263,2146.862,2213.611,14332770800,2.5269,3.3997,0.7396,3.0824,83.5795,23.8933
2012/12/26,2211.594,2220.475,2206.787,2219.132,12185863000,0.2494,0.6184,0.6272,2.6872,84.3886,21.6313
2012/12/27,2223.655,2234.724,2204.79,2205.897,12902350100,-0.5964,1.3489,0.6643,1.3971,73.9125,14.698
2012/12/28,2207.913,2234.869,2204.003,2233.252,11592493400,1.2401,1.3992,0.5959,2.2661,80.0539,22.4237
2012/12/31,2236.461,2269.512,2236.461,2269.128,12803140200,1.6064,1.4799,0.6571,3.3939,85.4461,33.5601
2013/1/4,2289.51,2296.113,2256.56,2276.992,13946993100,0.3466,1.7431,0.7149,3.2136,86.4123,34.7835
2013/1/7,2271.663,2293.317,2266.862,2285.364,11816281300,0.3677,1.1618,0.6027,3.0181,87.4746,35.7174
2013/1/8,2284.654,2289.139,2262.979,2276.07,12290787700,-0.4067,1.1447,0.6246,2.1034,79.2235,38.9803
2013/1/9,2271.299,2283.896,2259.051,2275.34,12201492400,-0.0321,1.0916,0.6229,1.515,78.5253,35.1949
2013/1/10,2274.377,2295.484,2268.648,2283.658,12006667600,0.3656,1.1794,0.6146,1.3228,80.8346,25.6404
2013/1/11,2285.185,2290.205,2234.947,2242.997,12506827500,-1.7805,2.4197,0.6402,-0.6109,49.5672,15.9028
2013/1/14,2236.288,2317.617,2235.107,2311.74,14474988900,3.0648,3.6786,0.7406,2.0166,71.7422,11.9172
2013/1/15,2312.468,2332.783,2309.323,2325.682,16564598100,0.6031,1.0148,0.8486,2.0922,74.4738,9.8611
2013/1/16,2322.158,2326.764,2279.507,2309.499,15351116700,-0.6958,2.032,0.7864,1.0436,65.6362,9.0682
2013/1/17,2305.14,2305.602,2275.877,2284.909,11910183500,-1.0647,1.2871,0.6098,-0.1013,53.9604,7.7403
2013/1/18,2295.809,2324.509,2285.972,2317.07,12543802600,1.4075,1.6866,0.6422,1.1277,64.0087,18.5471
2013/1/21,2321.49,2329.581,2305.099,2328.221,13468045800,0.4813,1.0566,0.6869,1.4246,67.0049,17.5576
2013/1/22,2326.49,2335.806,2301.301,2315.139,14946658400,-0.5619,1.482,0.7606,0.6834,59.9759,11.5421
2013/1/23,2308.521,2325.118,2296.491,2320.911,11817972200,0.2493,1.2365,0.602,0.7347,62.0819,9.2674
2013/1/24,2320.258,2362.943,2287.296,2302.598,16103167400,-0.789,3.2594,0.8215,-0.1422,51.7204,10.9112
2013/1/25,2300.001,2308.38,2288.262,2291.304,9260574100,-0.4905,0.8737,0.4728,-0.8397,46.0343,0.9273
2013/1/28,2295.352,2346.921,2295.352,2346.505,12838376000,2.4092,2.2506,0.6562,1.3967,67.1903,1.1076
2013/1/29,2347.215,2363.797,2337.353,2358.977,14185393400,0.5315,1.127,0.7252,1.7891,70.3425,6.5457
2013/1/30,2360.748,2383.763,2347.89,2382.475,14987890700,0.9961,1.5207,0.7674,2.4804,75.635,11.5609
2013/1/31,2383.426,2391.821,2371.226,2385.422,13970789200,0.1237,0.8644,0.7135,2.1654,76.2722,18.0744
2013/2/1,2377.414,2421.154,2369.57,2419.02,14081817200,1.4085,2.1625,0.7188,3.154,82.5251,33.4226
2013/2/4,2425.921,2440.376,2417.585,2428.154,16755140200,0.3776,0.9422,0.8554,3.1041,83.9085,39.7591
2013/2/5,2411.001,2437.415,2403.302,2433.13,15075450500,0.2049,1.4049,0.77,2.8004,84.7003,42.7906
2013/2/6,2432.677,2441.726,2427.699,2434.477,11657996600,0.0554,0.5765,0.5937,2.3661,84.941,41.8344
2013/2/7,2430.688,2433.893,2394.218,2418.53,12000863400,-0.655,1.6297,0.6108,1.2022,69.4242,36.8628
2013/2/8,2416.619,2443.032,2414.398,2432.402,10907038600,0.5736,1.1839,0.5527,1.1853,74.3209,25.4294
2013/2/18,2441.906,2444.804,2415.429,2421.558,11617499400,-0.4458,1.2077,0.5911,0.4206,64.6139,16.6049
2013/2/19,2420.265,2427.075,2373.535,2382.914,12347333400,-1.5958,2.211,0.6246,-1.2799,41.4582,4.168
2013/2/20,2383.493,2397.941,2370.608,2397.178,11028057700,0.5986,1.147,0.5611,-0.7494,49.4778,-4.7621
2013/2/21,2378.822,2378.822,2309.171,2325.951,14405947800,-2.9713,2.9055,0.7322,-3.4607,27.1727,-17.3308
2013/2/22,2322.94,2330.879,2308.76,2314.164,9698182800,-0.5068,0.951,0.4927,-3.5301,24.94,-30.4928
2013/2/25,2320.618,2338.78,2315.012,2325.819,8836737400,0.5036,1.0271,0.4492,-2.6289,31.6079,-39.4071
2013/2/26,2313.74,2340.709,2289.887,2293.341,11763866700,-1.3964,2.1851,0.5973,-3.4234,24.3689,-43.3428
2013/2/27,2297.767,2324.627,2292.034,2313.22,9782488700,0.8668,1.4212,0.4968,-2.0862,35.2594,-48.0087
2013/2/28,2322.323,2366.164,2308.916,2365.593,12695049400,2.2641,2.4748,0.6438,0.3555,55.5121,-34.7866
2013/3/1,2364.544,2369.649,2330.858,2359.506,12031275200,-0.2573,1.6398,0.6106,0.4077,53.1914,-18.4286
2013/3/4,2332.08,2333.54,2259.247,2273.404,16175002500,-3.6492,3.1487,0.821,-2.6425,31.1129,-14.0962
2013/3/5,2274.808,2328.143,2270.1,2326.306,13113659800,2.327,2.5531,0.6659,-0.1349,47.2547,-1.8424
2013/3/6,2333.615,2351.441,2321.6,2347.179,14133369200,0.8973,1.2828,0.7167,0.9779,52.5221,9.9493
2013/3/7,2340.436,2352.021,2304.27,2324.293,13975634800,-0.975,2.0344,0.7095,0.0005,46.4224,1.8551
2013/3/8,2326.417,2333.667,2314.587,2318.611,9879414800,-0.2445,0.8209,0.5016,-0.2631,44.8699,-6.7686
2013/3/11,2314.683,2320.961,2296.583,2310.593,8411190300,-0.3458,1.0514,0.427,-0.5429,42.4651,2.1918
2013/3/12,2309.158,2333.286,2264.829,2286.605,11766445600,-1.0382,2.9627,0.5965,-1.5468,35.6127,-5.0748
2013/3/13,2282.17,2286.329,2253.249,2263.968,9097278800,-0.99,1.4467,0.4615,-2.3144,30.1105,-16.7918
2013/3/14,2255.775,2276.222,2253.31,2270.277,8029408600,0.2787,1.012,0.4075,-1.6376,33.5444,-18.0634
2013/3/15,2269.315,2312.078,2250.005,2278.401,11647781300,0.3578,2.7342,0.5906,-0.9375,38.2337,-17.9949
2013/3/18,2267.287,2276.05,2239.214,2240.016,9312277200,-1.6847,1.6167,0.4725,-2.4649,27.3081,-28.7715
2013/3/19,2244.265,2261.314,2232.023,2257.434,8758210500,0.7776,1.3076,0.4444,-1.4108,37.0961,-27.7185
2013/3/20,2257.737,2317.86,2257.421,2317.374,13124128400,2.6552,2.6773,0.6658,1.3389,59.5745,-14.0568
2013/3/21,2318.205,2330.813,2311.603,2324.242,11920091000,0.2964,0.829,0.6043,1.6394,61.4678,-3.2587
2013/3/22,2321.403,2331.995,2314.967,2328.278,10116729900,0.1736,0.7326,0.5133,1.7729,62.6996,5.75
2013/3/25,2334.735,2344.894,2319.908,2326.715,9703152600,-0.0671,1.0732,0.4925,1.633,61.7817,21.4776
2013/3/26,2318.578,2319.988,2281.118,2297.669,10444901500,-1.2484,1.6706,0.5292,0.3157,46.5763,28.4182
2013/3/27,2299.377,2323.477,2288.995,2301.259,9633119500,0.1562,1.5007,0.4888,0.3092,48.4577,21.4661
2013/3/28,2273.552,2273.552,2232.906,2236.302,12765869800,-2.8227,1.7663,0.6476,-2.3777,27.46,7.2756
2013/3/29,2238.485,2246.868,2228.813,2236.621,8556547300,0.0143,0.8074,0.434,-2.1853,27.6448,-6.8778
2013/4/1,2229.46,2243.949,2227.314,2234.395,7741177400,-0.0995,0.7438,0.3919,-2.2587,27.0675,-24.7797
2013/4/2,2234.901,2253.421,2220.439,2227.74,8971432300,-0.2978,1.4761,0.454,-2.423,25.1809,-35.7961
2013/4/3,2232.694,2241.34,2217.252,2225.295,8179526700,-0.1098,1.0813,0.4137,-2.1354,24.4302,-41.781
2013/4/8,2196.238,2212.586,2180.673,2211.592,8625747000,-0.6158,1.4341,0.4361,-2.2538,20.35,-35.458
2013/4/9,2215.467,2234.725,2215.467,2225.775,8289654400,0.6413,0.8708,0.4193,-1.1793,34.0338,-27.3769
2013/4/10,2224.934,2233.04,2212.561,2226.126,8061962100,0.0158,0.9201,0.4077,-0.7203,34.3686,-18.9718
2013/4/11,2236.983,2242.479,2217.265,2219.553,7363270400,-0.2953,1.1326,0.3726,-0.6674,30.8496,-12.7976
2013/4/12,2218.095,2226.262,2204.438,2206.78,6684634000,-0.5755,0.9833,0.338,-0.8197,24.9036,-7.0527
2013/4/15,2199.914,2204.987,2177.388,2181.942,7163232300,-1.1255,1.2506,0.361,-1.6958,17.1777,-7.5467
2013/4/16,2169.63,2196.432,2165.784,2194.846,7999217800,0.5914,1.4046,0.4041,-0.928,30.6002,-9.555
2013/4/17,2195.032,2197.508,2178.468,2193.796,6831418100,-0.0478,0.8675,0.3455,-0.7936,30.1235,-11.9611
2013/4/18,2181.822,2206.027,2175.444,2197.602,7161692700,0.1735,1.3941,0.3621,-0.4858,34.5579,-13.3375
2013/4/19,2201.122,2250.11,2200.584,2244.643,10966055600,2.1406,2.2536,0.5534,1.5554,66.2881,-7.6997
2013/4/22,2236.402,2245.119,2232.258,2242.169,9523373000,-0.1102,0.573,0.4808,1.3033,64.3199,1.288
2013/4/23,2242.616,2242.616,2182.806,2184.538,9654131500,-2.5703,2.6675,0.4872,-1.1163,35.1479,3.3501
2013/4/24,2187.349,2226.117,2184.109,2218.318,9160026100,1.5463,1.923,0.4621,0.4483,50.8328,9.0353
2013/4/25,2213.185,2224.63,2191.848,2199.307,9670418800,-0.857,1.4778,0.4875,-0.3212,43.6957,11.4009
2013/4/26,2203.889,2210.581,2173.864,2177.912,7667397000,-0.9728,1.6695,0.3865,-1.1616,36.731,0.9415
2013/5/2,2170.783,2179.647,2161.14,2174.123,6833793600,-0.174,0.8498,0.3439,-1.2985,35.5276,-11.8858
2013/5/3,2179.049,2222.811,2179.049,2205.497,8858346400,1.4431,2.0129,0.4462,0.0774,51.3617,-8.7591
2013/5/6,2212.495,2236.066,2212.495,2231.166,9226814600,1.1639,1.0687,0.4646,1.0708,60.811,-9.9265
2013/5/7,2227.861,2240.256,2219.435,2235.575,8645235600,0.1976,0.9332,0.4357,1.0966,62.3199,-6.4702
2013/5/8,2242.393,2255.208,2235.417,2246.3,9037193300,0.4797,0.8853,0.4557,1.574,66.1269,7.0417
2013/5/9,2246.963,2247.864,2221.384,2232.971,9853163700,-0.5934,1.1788,0.4971,1.0133,57.4678,19.7311
2013/5/10,2228.819,2247.674,2225.812,2246.831,9033547600,0.6207,0.9791,0.4546,1.3547,63.4413,21.7686
2013/5/13,2247.678,2250.854,2231.363,2241.92,8621122400,-0.2186,0.8675,0.4345,1.0256,59.8662,21.5592
2013/5/14,2238.904,2239.926,2205.873,2217.01,8324497500,-1.1111,1.5189,0.42,-0.1765,44.5764,16.0759
2013/5/15,2217.086,2225.186,2213.582,2224.797,7172289300,0.3512,0.5234,0.3623,-0.0369,49.4222,7.0868
2013/5/16,2221.337,2252.872,2210.77,2251.806,11028437600,1.214,1.8924,0.5558,0.8247,62.9168,3.0855
2013/5/17,2249.811,2288.091,2248.413,2282.87,12612600600,1.3795,1.7621,0.6363,1.8627,72.8971,2.556
2013/5/20,2286.328,2309.392,2281.899,2299.986,13915051400,0.7498,1.2043,0.7016,2.3122,76.9915,7.2872
2013/5/21,2297.11,2305.301,2290.124,2305.114,12417317600,0.223,0.6599,0.626,2.2241,78.1767,17.9541
2013/5/22,2303.75,2314.183,2292.431,2302.403,12836002600,-0.1176,0.9436,0.6468,1.8505,75.7027,27.865
2013/5/23,2293.809,2304.953,2274.102,2275.667,12401984400,-1.1612,1.3399,0.6243,0.478,55.0759,28.3676
2013/5/24,2281.445,2292.595,2270.25,2288.533,10144121300,0.5654,0.9819,0.5106,0.8604,61.1834,25.33
2013/5/27,2286.661,2301.702,2283.935,2293.077,10732506100,0.1986,0.7763,0.5402,0.8333,63.2981,18.8325
2013/5/28,2293.4,2322.099,2281.468,2321.318,13263299500,1.2316,1.7719,0.6679,1.6091,73.902,11.6425
2013/5/29,2323.539,2334.335,2321.166,2324.017,12525072900,0.1163,0.5673,0.6307,1.2873,74.739,6.0433
2013/5/30,2316.253,2325.721,2310.492,2317.749,11191303200,-0.2697,0.6553,0.5633,0.7247,68.6071,7.8654
